ATTRIBUTES:

Attribute #1:C:\Metrics\ics\projects\6.2600J_S25\buonato_NOT.ics
Attribute #2:Test
Attribute #3:dev1
Attribute #4:PASSED
SETUP:NOT  04/18/2025  12:11:03
DATE:04/18/2025
TIME:12:11:03

CONDITIONS:

ID:	VDD	
UNIT:	SMU4	
MODE: STEP	
START:	10	
STOP:	4	
PNTS:	4	
STEP:	-2

ID:	I0P	
UNIT:	SMU1	
MODE: SWEEP	
START:	10	
STOP:	0	
PNTS:	51	
STEP:	-0.2

ID:	VSS	
UNIT:	SMU2	
START:	0	
STOP:	1	
PNTS:	1	
	STEP:	0

ID:	OUT	
UNIT:	SMU3	
MODE: CONST	
VALUE:	0

DATA:  NOT  04/18/2025  12:11:03

VI0P	II0P	II0P2	II0P3	II0P4	IVSS	IVSS2	IVSS3	IVSS4	VOUT	VOUT2	VOUT3	VOUT4	VVDD	VVDD2	VVDD3	VVDD4	IVDD	IVDD2	IVDD3	IVDD4
5.40000000E+000	-3.98510000E-011	-1.93000000E-011	5.55000000E-012	1.05500000E-011	-1.25350000E-004	-7.56050000E-006	-6.14850000E-007	-3.30400000E-008	1.53400000E+000	7.79100000E+000	5.99780000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.25400000E-004	7.59190000E-006	6.25180000E-007	3.33060000E-008
5.20000000E+000	-2.82500000E-011	-5.22500000E-011	-4.58000000E-011	-5.55510000E-011	-1.21000000E-004	-7.38400000E-006	-5.90840000E-007	-3.34600000E-008	1.80000000E+000	7.80080000E+000	5.99780000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.20950000E-004	7.32390000E-006	5.93190000E-007	3.42500000E-008
5.00000000E+000	-2.96000000E-011	-6.05010000E-012	-4.60010000E-012	-3.90000000E-012	-1.15850000E-004	-7.05940000E-006	-5.71450000E-007	-3.37460000E-008	2.10000000E+000	7.81300000E+000	5.99780000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.15600000E-004	7.03640000E-006	5.74130000E-007	3.43550000E-008
4.80000000E+000	-6.17000000E-011	-6.32990000E-011	-4.21490000E-011	-5.63990000E-011	-1.11600000E-004	-6.96890000E-006	-5.96340000E-007	-3.46900000E-008	2.41100000E+000	7.82300000E+000	5.99780000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.11400000E-004	7.01840000E-006	5.80040000E-007	3.55190000E-008
4.60000000E+000	-3.61510000E-011	-5.25000000E-012	-2.00500000E-011	-8.59980000E-012	-1.06450000E-004	-6.94530000E-006	-6.23200000E-007	-3.40100000E-008	2.81300000E+000	7.83180000E+000	5.99780000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.06400000E-004	6.96890000E-006	6.34930000E-007	3.27540000E-008
4.40000000E+000	-1.09900000E-010	-5.93520000E-011	-2.24000000E-011	-4.17500000E-011	-1.01280000E-004	-6.87780000E-006	-6.11150000E-007	-3.63510000E-008	3.25790000E+000	7.83980000E+000	5.99780000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.00520000E-004	6.90690000E-006	5.98080000E-007	3.55500000E-008
4.20000000E+000	-1.63300000E-010	-1.35500000E-011	-5.03490000E-011	-3.33490000E-011	-9.63430000E-005	-6.68550000E-006	-5.90280000E-007	-3.13850000E-008	3.67800000E+000	7.84790000E+000	5.99780000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	9.61350000E-005	6.72900000E-006	6.04750000E-007	3.40100000E-008
4.00000000E+000	-2.00850000E-010	-6.32490000E-011	-1.51000000E-011	-2.60500000E-011	-9.19920000E-005	-6.68160000E-006	-5.96630000E-007	-3.14250000E-008	4.11790000E+000	7.85500000E+000	5.99780000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	9.17200000E-005	6.68510000E-006	6.18480000E-007	3.06950000E-008
3.80000000E+000	-4.25050000E-010	-2.62500000E-011	-5.96500000E-011	-6.44000000E-011	-8.78120000E-005	-6.45640000E-006	-6.26280000E-007	-2.99640000E-008	4.44090000E+000	7.86080000E+000	5.99780000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	8.75700000E-005	6.42290000E-006	6.39880000E-007	2.95600000E-008
3.60000000E+000	-6.69300000E-010	-5.74490000E-011	-1.03500000E-011	-1.09000000E-011	-8.40680000E-005	-6.28150000E-006	-6.71420000E-007	-2.85900000E-008	4.77780000E+000	7.86690000E+000	5.99780000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	8.42030000E-005	6.34300000E-006	6.41650000E-007	2.94050000E-008
