ATTRIBUTES:

Attribute #1:C:\Metrics\ics\projects\6.2600J_S25\buonato_UP_NOT.ics
Attribute #2:Test
Attribute #3:dev1
Attribute #4:PASSED
SETUP:NOT  04/18/2025  17:14:29
DATE:04/18/2025
TIME:17:14:29

CONDITIONS:

ID:	VDD	
UNIT:	SMU4	
MODE: STEP	
START:	1	
STOP:	5	
PNTS:	3	
STEP:	2

ID:	I0P	
UNIT:	SMU1	
MODE: SWEEP	
START:	0	
STOP:	5	
PNTS:	21	
STEP:	0.25

ID:	VSS	
UNIT:	SMU2	
START:	0	
STOP:	1	
PNTS:	1	
	STEP:	0

ID:	OUT	
UNIT:	SMU3	
MODE: CONST	
VALUE:	0

DATA:  NOT  04/18/2025  17:14:29

VI0P	II0P	II0P2	II0P3	IVSS	IVSS2	IVSS3	VOUT	VOUT2	VOUT3	VVDD	VVDD2	VVDD3	IVDD	IVDD2	IVDD3
2.50000000E+000	3.19000000E-011	2.41490000E-011	3.55010000E-012	1.83500000E-011	-7.01490000E-009	-3.34200000E-005	9.98990000E-001	2.99790000E+000	3.43990000E-001	1.00000000E+000	3.00000000E+000	5.00000000E+000	-1.90500000E-011	8.17000000E-009	3.34100000E-005
2.75000000E+000	-1.91000000E-011	-1.71000000E-011	2.42500000E-011	-9.15000000E-012	-6.62000000E-009	-3.37100000E-005	9.98990000E-001	2.99790000E+000	3.04000000E-001	1.00000000E+000	3.00000000E+000	5.00000000E+000	1.21000000E-011	1.03750000E-008	3.37050000E-005
3.00000000E+000	1.29000000E-011	1.69500000E-011	-2.19500000E-011	7.85010000E-012	-4.69440000E-009	-3.40400000E-005	9.98990000E-001	2.99790000E+000	2.57000000E-001	1.00000000E+000	3.00000000E+000	5.00000000E+000	-1.84000000E-011	5.97880000E-009	3.40450000E-005
3.25000000E+000	6.44990000E-012	2.64000000E-011	3.12000000E-011	-4.60010000E-012	-1.03100000E-008	-3.43550000E-005	9.98990000E-001	2.98900000E+000	2.14000000E-001	1.00000000E+000	3.00000000E+000	5.00000000E+000	1.32500000E-011	1.51900000E-008	3.43490000E-005
3.50000000E+000	-1.11000000E-011	-2.71990000E-011	-2.71500000E-011	1.20000000E-012	-1.01400000E-008	-3.45950000E-005	9.98990000E-001	2.99690000E+000	1.80000000E-001	1.00000000E+000	3.00000000E+000	5.00000000E+000	3.20000000E-012	1.34550000E-008	3.45950000E-005
3.75000000E+000	2.47500000E-011	1.22000000E-011	2.50500000E-011	2.10000000E-012	-1.73800000E-008	-3.48050000E-005	9.98990000E-001	2.99600000E+000	1.51000000E-001	1.00000000E+000	3.00000000E+000	5.00000000E+000	1.05000000E-012	1.75250000E-008	3.48000000E-005
4.00000000E+000	-2.78000000E-011	-1.78500000E-011	-3.45000000E-012	-5.39990000E-012	-1.14350000E-008	-3.49690000E-005	9.98990000E-001	2.99690000E+000	1.27990000E-001	1.00000000E+000	3.00000000E+000	5.00000000E+000	1.61500000E-011	1.13900000E-008	3.49690000E-005
4.25000000E+000	3.40000000E-011	3.15500000E-011	-5.00000000E-012	1.11000000E-011	-9.37010000E-009	-3.50940000E-005	9.98990000E-001	2.99790000E+000	1.10000000E-001	1.00000000E+000	3.00000000E+000	5.00000000E+000	-5.60000000E-012	8.51020000E-009	3.50940000E-005
4.50000000E+000	-2.22000000E-011	-2.54500000E-011	2.22500000E-011	-1.51500000E-011	-9.70020000E-009	-3.52000000E-005	9.98990000E-001	2.99690000E+000	9.60010000E-002	1.00000000E+000	3.00000000E+000	5.00000000E+000	4.75000000E-012	7.81980000E-009	3.52040000E-005
4.75000000E+000	1.87000000E-011	-2.14500000E-011	-2.55990000E-011	1.56000000E-011	-1.45300000E-008	-3.52800000E-005	9.98990000E-001	2.99600000E+000	8.40000000E-002	1.00000000E+000	3.00000000E+000	5.00000000E+000	-1.75500000E-011	1.48400000E-008	3.52840000E-005
5.00000000E+000	-1.20000000E-012	3.27510000E-011	3.39000000E-011	-1.17500000E-011	-8.96490000E-009	-3.53460000E-005	9.98990000E-001	2.99690000E+000	7.60000000E-002	1.00000000E+000	3.00000000E+000	5.00000000E+000	1.06500000E-011	1.18150000E-008	3.53460000E-005

TEST RESULTS:  NOT  04/18/2025  17:14:29


