ATTRIBUTES:

Attribute #1:C:\Metrics\ics\projects\6.2600J_S25\buonato_NOT.ics
Attribute #2:Test
Attribute #3:dev1
Attribute #4:PASSED
SETUP:NOT  04/18/2025  11:50:42
DATE:04/18/2025
TIME:11:50:42

CONDITIONS:

ID:	VDD	
UNIT:	SMU4	
MODE: STEP	
START:	10	
STOP:	4	
PNTS:	4	
STEP:	-2

ID:	I0P	
UNIT:	SMU1	
MODE: SWEEP	
START:	10	
STOP:	3	
PNTS:	36	
STEP:	-0.2

ID:	VSS	
UNIT:	SMU2	
START:	0	
STOP:	1	
PNTS:	1	
	STEP:	0

ID:	OUT	
UNIT:	SMU3	
MODE: CONST	
VALUE:	0

DATA:  NOT  04/18/2025  11:50:42

VI0P	II0P	II0P2	II0P3	II0P4	IVSS	IVSS2	IVSS3	IVSS4	VOUT	VOUT2	VOUT3	VOUT4	VVDD	VVDD2	VVDD3	VVDD4	IVDD	IVDD2	IVDD3	IVDD4
5.80000000E+000	-1.50500000E-011	1.72500000E-011	-2.88000000E-011	-2.97500000E-011	-3.26990000E-011	-2.49000000E-011	-2.76000000E-011	-3.25500000E-011	9.99900000E+000	7.99980000E+000	5.99900000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	4.28000000E-011	3.49500000E-011	2.38500000E-011	2.30500000E-011
5.60000000E+000	-5.34990000E-012	-2.50000000E-011	2.36000000E-011	1.87500000E-011	-1.95000000E-012	-1.10000000E-011	-2.70000000E-012	1.50000000E-012	9.99900000E+000	7.99980000E+000	5.99900000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	5.05000000E-012	1.41000000E-011	-5.34990000E-012	-9.15000000E-012
5.40000000E+000	1.79000000E-011	2.65000000E-011	-1.51500000E-011	-7.95010000E-012	-9.40000000E-012	8.49980000E-013	-2.24000000E-011	-2.46490000E-011	9.99900000E+000	7.99980000E+000	5.99900000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.42000000E-011	4.50000000E-013	3.05500000E-011	2.66500000E-011
5.20000000E+000	-3.07010000E-011	-2.59000000E-011	-1.35000000E-012	-1.28500000E-011	-8.65000000E-012	-1.68500000E-011	3.00010000E-012	-9.50020000E-013	9.99900000E+000	7.99980000E+000	5.99900000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.75500000E-011	3.25000000E-011	-1.30000000E-012	4.10010000E-012
5.00000000E+000	2.65500000E-011	1.17000000E-011	1.08500000E-011	2.58000000E-011	1.39000000E-011	1.09000000E-011	-1.04500000E-011	-3.10000000E-012	9.99900000E+000	7.99980000E+000	5.99900000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	3.15000000E-012	-5.64990000E-012	3.50000000E-012	7.89990000E-012
4.80000000E+000	-1.94500000E-011	1.75000000E-012	-3.01000000E-011	-2.89500000E-011	-1.09000000E-011	-6.74990000E-012	-3.45000000E-012	-3.40000000E-012	9.99900000E+000	7.99980000E+000	6.00000000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.91500000E-011	1.07500000E-011	6.79990000E-012	1.50000000E-011
4.60000000E+000	-7.39980000E-012	-2.42500000E-011	2.25500000E-011	2.62000000E-011	7.35010000E-012	1.00000000E-013	9.90010000E-012	1.30500000E-011	9.99900000E+000	7.99980000E+000	5.99900000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	-2.55000000E-012	1.40000000E-012	-2.05000000E-012	-2.41490000E-011
4.40000000E+000	1.76000000E-011	2.46490000E-011	-2.81500000E-011	-2.29000000E-011	-2.30000000E-012	3.50000000E-012	-1.03500000E-011	-1.12000000E-011	9.99900000E+000	7.99980000E+000	5.99900000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.19000000E-011	-9.74990000E-012	1.74500000E-011	9.90010000E-012
4.20000000E+000	-2.79000000E-011	-3.09500000E-011	1.35000000E-011	-6.55010000E-012	-3.69990000E-012	-1.20000000E-011	1.35500000E-011	6.60010000E-012	9.99900000E+000	7.99980000E+000	5.99900000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.81000000E-011	1.79000000E-011	-6.95000000E-012	-6.50000000E-013
4.00000000E+000	2.36000000E-011	2.01500000E-011	-2.05000000E-012	4.15000000E-012	8.35020000E-012	1.28500000E-011	-1.21500000E-011	-3.80010000E-012	9.99900000E+000	7.99980000E+000	6.00000000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	-3.95000000E-012	-4.05010000E-012	1.14000000E-011	1.32500000E-011
3.80000000E+000	-2.47500000E-011	-1.06500000E-011	-2.30500000E-011	-2.50000000E-011	-1.41000000E-011	-1.48000000E-011	1.50000000E-012	8.49980000E-013	9.99900000E+000	7.99980000E+000	6.00000000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.94500000E-011	6.90000000E-012	8.49980000E-013	1.85000000E-012
3.60000000E+000	-2.10000000E-012	-2.95000000E-012	2.69000000E-011	2.22500000E-011	1.39500000E-011	1.39500000E-011	5.94990000E-012	4.29990000E-012	9.99900000E+000	7.99980000E+000	5.99900000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	-9.99980000E-013	-1.38500000E-011	1.75000000E-012	-5.55000000E-012
3.40000000E+000	6.15000000E-012	1.33500000E-011	-3.38010000E-011	-3.39500000E-011	-1.08500000E-011	9.00000000E-013	-6.44990000E-012	-4.35010000E-012	9.99900000E+000	7.99980000E+000	5.99900000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.11500000E-011	9.90010000E-012	1.44000000E-011	5.50000000E-012
3.20000000E+000	-3.90500000E-011	-2.99000000E-011	2.08500000E-011	2.47000000E-011	-1.80000000E-012	-7.89990000E-012	1.53500000E-011	1.86000000E-011	9.99900000E+000	7.99980000E+000	6.00000000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.02500000E-011	7.54990000E-012	-6.70000000E-012	-1.92500000E-011
3.00000000E+000	1.45000000E-011	2.59990000E-011	-1.43500000E-011	-2.34000000E-011	6.79990000E-012	1.29000000E-011	-8.99990000E-012	-9.24990000E-012	9.99900000E+000	7.99980000E+000	5.99900000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	-1.65000000E-012	-1.23500000E-011	3.09500000E-011	1.16500000E-011

TEST RESULTS:  NOT  04/18/2025  11:50:42


