ATTRIBUTES:

Attribute #1:C:\Metrics\ics\projects\6.2600J_S25\buonato_NOT.ics
Attribute #2:Test
Attribute #3:dev1
Attribute #4:PASSED
SETUP:NOT  04/18/2025  12:04:26
DATE:04/18/2025
TIME:12:04:26

CONDITIONS:

ID:	VDD	
UNIT:	SMU4	
MODE: STEP	
START:	10	
STOP:	4	
PNTS:	4	
STEP:	-2

ID:	I0P	
UNIT:	SMU1	
MODE: SWEEP	
START:	10	
STOP:	0	
PNTS:	51	
STEP:	-0.2

ID:	VSS	
UNIT:	SMU2	
START:	0	
STOP:	1	
PNTS:	1	
	STEP:	0

ID:	OUT	
UNIT:	SMU3	
MODE: CONST	
VALUE:	0

DATA:  NOT  04/18/2025  12:04:26

VI0P	II0P	II0P2	II0P3	II0P4	IVSS	IVSS2	IVSS3	IVSS4	VOUT	VOUT2	VOUT3	VOUT4	VVDD	VVDD2	VVDD3	VVDD4	IVDD	IVDD2	IVDD3	IVDD4
6.00000000E+000	-3.93500000E-011	1.70500000E-011	8.55000000E-012	2.05500000E-011	-2.10750000E-004	-1.43550000E-005	-7.68280000E-007	-3.28400000E-008	9.99170000E+000	7.55490000E+000	5.99580000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	2.10400000E-004	1.43450000E-005	7.78640000E-007	3.16450000E-008
5.80000000E+000	7.85010000E-012	-3.70500000E-011	-4.44500000E-011	-4.16500000E-011	-1.96150000E-004	-1.34950000E-005	-7.54050000E-007	-3.44350000E-008	9.98580000E+000	7.56490000E+000	5.99580000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.95450000E-004	1.34850000E-005	7.63390000E-007	3.34000000E-008
5.60000000E+000	-4.88500000E-011	1.44500000E-011	8.45010000E-012	6.60010000E-012	-1.83850000E-004	-1.30750000E-005	-7.36530000E-007	-3.24340000E-008	9.97170000E+000	7.57690000E+000	5.99580000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.83650000E-004	1.30050000E-005	7.28870000E-007	3.25910000E-008
5.40000000E+000	3.60000000E-012	-4.02510000E-011	-2.85490000E-011	-4.55000000E-011	-1.72800000E-004	-1.24250000E-005	-7.40980000E-007	-3.85640000E-008	9.94290000E+000	7.59180000E+000	5.99580000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.72400000E-004	1.24550000E-005	7.50320000E-007	3.79840000E-008
5.20000000E+000	-4.64000000E-011	2.23000000E-011	-1.05000000E-012	5.45010000E-012	-1.62650000E-004	-1.18650000E-005	-7.65920000E-007	-3.56960000E-008	9.89210000E+000	7.61080000E+000	5.99680000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.62250000E-004	1.18900000E-005	7.62230000E-007	3.63650000E-008
5.00000000E+000	-4.29990000E-012	-4.45490000E-011	-3.77990000E-011	-4.92990000E-011	-1.53750000E-004	-1.13850000E-005	-7.28320000E-007	-3.09650000E-008	9.80270000E+000	7.62990000E+000	5.99680000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.53400000E-004	1.13900000E-005	7.41480000E-007	2.92550000E-008
4.80000000E+000	-4.81000000E-011	1.14000000E-011	-6.05010000E-012	3.65000000E-012	-1.47100000E-004	-1.10000000E-005	-6.70990000E-007	-3.32350000E-008	9.65090000E+000	7.64890000E+000	5.99680000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.46950000E-004	1.10500000E-005	7.01550000E-007	3.19800000E-008
4.60000000E+000	-5.50000000E-012	-4.72990000E-011	-4.67010000E-011	-4.81500000E-011	-1.40000000E-004	-1.04650000E-005	-6.68430000E-007	-3.36690000E-008	9.42870000E+000	7.66800000E+000	5.99680000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.39500000E-004	1.04200000E-005	6.84550000E-007	3.24800000E-008
4.40000000E+000	-5.16000000E-011	1.21500000E-011	2.05000000E-012	1.65000000E-012	-1.34200000E-004	-1.02090000E-005	-7.69240000E-007	-3.36860000E-008	9.15280000E+000	7.68800000E+000	5.99680000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.34100000E-004	1.01430000E-005	7.79750000E-007	3.52450000E-008
4.20000000E+000	1.70000000E-012	2.22000000E-011	-4.20000000E-011	-4.52000000E-011	-1.29850000E-004	-9.66340000E-006	-7.28440000E-007	-3.36460000E-008	8.83890000E+000	7.70480000E+000	5.99680000E+000	3.99890000E+000	1.00000000E+001	8.00000000E+000	6.00000000E+000	4.00000000E+000	1.29600000E-004	9.70950000E-006	7.16680000E-007	3.42550000E-008
